  9.9229000000E-03  1.0227960328E+04  1.7311904453E+04 -1.0008550038E+01  1.5754101365E+04 -2.5955177471E+01  1.6940744331E+03 -8.5361476231E+00
  1.0123400000E-02  1.0299529986E+04  1.7433275331E+04 -1.0457153233E+01  1.5864550745E+04 -2.7120790113E+01  1.7059513066E+03 -8.9221455700E+00
  1.0327900000E-02  1.0369000081E+04  1.7550981333E+04 -1.0922305075E+01  1.5971665031E+04 -2.8329569649E+01  1.7174695500E+03 -9.3226356437E+00
  1.0536500000E-02  1.0436160378E+04  1.7664838338E+04 -1.1403602286E+01  1.6075276671E+04 -2.9580518056E+01  1.7286111458E+03 -9.7373465621E+00
  1.0749300000E-02  1.0500929455E+04  1.7774653192E+04 -1.1902404484E+01  1.6175209889E+04 -3.0877145225E+01  1.7393571927E+03 -1.0167412647E+01
  1.0966500000E-02  1.0563173139E+04  1.7880271019E+04 -1.2418270022E+01  1.6271323749E+04 -3.2218365556E+01  1.7496925351E+03 -1.0612548045E+01
  1.1188000000E-02  1.0622897516E+04  1.7981383898E+04 -1.2951476435E+01  1.6363338036E+04 -3.3604911333E+01  1.7595870411E+03 -1.1073008024E+01
  1.1414100000E-02  1.0679909169E+04  1.8077864128E+04 -1.3503069088E+01  1.6451136541E+04 -3.5039504558E+01  1.7690282145E+03 -1.1549700121E+01
  1.1644600000E-02  1.0733837620E+04  1.8169361150E+04 -1.4071091894E+01  1.6534400249E+04 -3.6517144709E+01  1.7779817509E+03 -1.2041066042E+01
  1.1879900000E-02  1.0784996660E+04  1.8255764004E+04 -1.4658582383E+01  1.6613028185E+04 -3.8045677417E+01  1.7864367921E+03 -1.2549646816E+01
  1.2119900000E-02  1.0832958380E+04  1.8336757748E+04 -1.5263356872E+01  1.6686733747E+04 -3.9619523977E+01  1.7943625192E+03 -1.3073708341E+01
  1.2364700000E-02  1.0877768747E+04  1.8412103526E+04 -1.5886161716E+01  1.6755299573E+04 -4.1240638175E+01  1.8017355588E+03 -1.3613914117E+01
  1.2614500000E-02  1.0919253556E+04  1.8481583359E+04 -1.6527813950E+01  1.6818527298E+04 -4.2911148182E+01  1.8085345801E+03 -1.4170974030E+01
