  7.4995600000E-03  9.0539902642E+03  1.5329187099E+04 -2.0663323241E+00  1.3949797843E+04 -4.0411203490E+00  1.5000535622E+03  1.2959212509E-01
  7.6510700000E-03  9.1456043420E+03  1.5483673862E+04 -2.1400040482E+00  1.4090383192E+04 -4.1814458872E+00  1.5151710253E+03  1.3962254415E-01
  7.8056300000E-03  9.2363975809E+03  1.5636734179E+04 -2.2159574567E+00  1.4229670453E+04 -4.3258415184E+00  1.5301489019E+03  1.5036166929E-01
  7.9633100000E-03  9.3262004555E+03  1.5788247879E+04 -2.2942168545E+00  1.4367550268E+04 -4.4742905789E+00  1.5449754328E+03  1.6190887072E-01
  8.1241800000E-03  9.4149492050E+03  1.5938088714E+04 -2.3748072436E+00  1.4503907750E+04 -4.6267779593E+00  1.5596382637E+03  1.7436290129E-01
  8.2883000000E-03  9.5026830343E+03  1.6086115510E+04 -2.4578406198E+00  1.4638614429E+04 -4.7835730120E+00  1.5741235799E+03  1.8764582454E-01
  8.4557400000E-03  9.5893369357E+03  1.6232190830E+04 -2.5432871196E+00  1.4771545234E+04 -4.9444848479E+00  1.5884179325E+03  2.0196150668E-01
  8.6265600000E-03  9.6745906662E+03  1.6376162957E+04 -2.6312007156E+00  1.4902562101E+04 -5.1095970648E+00  1.6025064748E+03  2.1734279244E-01
  8.8008200000E-03  9.7584748580E+03  1.6517875382E+04 -2.7216575709E+00  1.5031522604E+04 -5.2790652100E+00  1.6163738916E+03  2.3377832868E-01
  8.9786100000E-03  9.8409317870E+03  1.6657189892E+04 -2.8146282971E+00  1.5158300967E+04 -5.4526863646E+00  1.6300066581E+03  2.5149155451E-01
  9.1599900000E-03  9.9218685070E+03  1.6793937793E+04 -2.9102117863E+00  1.5282743676E+04 -5.6306889936E+00  1.6433882663E+03  2.7042644423E-01
  9.3450400000E-03  1.0001082665E+04  1.6927959853E+04 -3.0084126888E+00  1.5404705828E+04 -5.8129872700E+00  1.6565031345E+03  2.9072772875E-01
  9.5338200000E-03  1.0078599710E+04  1.7059076167E+04 -3.1091935638E+00  1.5524023706E+04 -5.9993750939E+00  1.6693336579E+03  3.1259753894E-01
  9.7264100000E-03  1.0154207844E+04  1.7187115160E+04 -3.2127385068E+00  1.5640541174E+04 -6.1903424855E+00  1.6818630469E+03  3.3583306554E-01
  9.9229000000E-03  1.0227960328E+04  1.7311904453E+04 -3.3189117221E+00  1.5754101365E+04 -6.3853494492E+00  1.6940744331E+03  3.6085479408E-01
  1.0123400000E-02  1.0299529986E+04  1.7433275331E+04 -3.4278204583E+00  1.5864550745E+04 -6.5846193878E+00  1.7059513066E+03  3.8763904822E-01
  1.0327900000E-02  1.0369000081E+04  1.7550981333E+04 -3.5394666516E+00  1.5971665031E+04 -6.7881306429E+00  1.7174695500E+03  4.1621900652E-01
  1.0536500000E-02  1.0436160378E+04  1.7664838338E+04 -3.6537302073E+00  1.6075276671E+04 -6.9953912105E+00  1.7286111458E+03  4.4698726845E-01
  1.0749300000E-02  1.0500929455E+04  1.7774653192E+04 -3.7708524415E+00  1.6175209889E+04 -7.2070669084E+00  1.7393571927E+03  4.7964089290E-01
  1.0966500000E-02  1.0563173139E+04  1.7880271019E+04 -3.8906952209E+00  1.6271323749E+04 -7.4225341326E+00  1.7496925351E+03  5.1472298141E-01
  1.1188000000E-02  1.0622897516E+04  1.7981383898E+04 -4.0132072807E+00  1.6363338036E+04 -7.6416810009E+00  1.7595870411E+03  5.5224068268E-01
  1.1414100000E-02  1.0679909169E+04  1.8077864128E+04 -4.1386074745E+00  1.6451136541E+04 -7.8649523938E+00  1.7690282145E+03  5.9216803517E-01
  1.1644600000E-02  1.0733837620E+04  1.8169361150E+04 -4.2664681949E+00  1.6534400249E+04 -8.0911200919E+00  1.7779817509E+03  6.3509486559E-01
  1.1879900000E-02  1.0784996660E+04  1.8255764004E+04 -4.3972922932E+00  1.6613028185E+04 -8.3214617866E+00  1.7864367921E+03  6.8056883440E-01
  1.2119900000E-02  1.0832958380E+04  1.8336757748E+04 -4.5306383839E+00  1.6686733747E+04 -8.5546355359E+00  1.7943625192E+03  7.2931566449E-01
  1.2364700000E-02  1.0877768747E+04  1.8412103526E+04 -4.6665694477E+00  1.6755299573E+04 -8.7907570659E+00  1.8017355588E+03  7.8133865021E-01
  1.2614500000E-02  1.0919253556E+04  1.8481583359E+04 -4.8052462780E+00  1.6818527298E+04 -9.0301791343E+00  1.8085345801E+03  8.3657355739E-01
  1.2869300000E-02  1.0957215759E+04  1.8544916199E+04 -4.9461774432E+00  1.6876161164E+04 -9.2713337105E+00  1.8147320811E+03  8.9594435983E-01
  1.3129300000E-02  1.0991622236E+04  1.8601870400E+04 -5.0899798623E+00  1.6927990370E+04 -9.5160392814E+00  1.8203053938E+03  9.5850074890E-01
  1.3394500000E-02  1.1022274352E+04  1.8652165624E+04 -5.2359321565E+00  1.6973759803E+04 -9.7620045174E+00  1.8252270853E+03  1.0255881147E+00
  1.3665100000E-02  1.1049132399E+04  1.8695562098E+04 -5.3843270735E+00  1.7013251267E+04 -1.0010019355E+01  1.8294736924E+03  1.0968626066E+00
  1.3941200000E-02  1.1072073356E+04  1.8731798204E+04 -5.5350950652E+00  1.7046226685E+04 -1.0259806215E+01  1.8330196143E+03  1.1725324086E+00
  1.4222800000E-02  1.1091062253E+04  1.8760607147E+04 -5.6876766872E+00  1.7072443269E+04 -1.0509608513E+01  1.8358387434E+03  1.2536043090E+00
