  1.1644600000E-02  3.0793752382E+00 -2.6021310086E+01 -2.2113588563E+01 -2.4948519398E+01 -2.4120173114E+01
  1.1879900000E-02  3.2602313214E+00 -2.7154071150E+01 -2.3025446458E+01 -2.6019425643E+01 -2.5151032273E+01
  1.2119900000E-02  3.4522561777E+00 -2.8325678779E+01 -2.3961692243E+01 -2.7126098893E+01 -2.6214368535E+01
  1.2364700000E-02  3.6553964680E+00 -2.9537194770E+01 -2.4923899770E+01 -2.8269483516E+01 -2.7311584984E+01
  1.2614500000E-02  3.8693381422E+00 -3.0789521416E+01 -2.5914006045E+01 -2.9450334723E+01 -2.8444157494E+01
  1.2869300000E-02  4.0973607517E+00 -3.2082535508E+01 -2.6925678914E+01 -3.0668438528E+01 -2.9608942685E+01
  1.3129300000E-02  4.3359504551E+00 -3.3417405096E+01 -2.7967585248E+01 -3.1924811968E+01 -3.0810942575E+01
  1.3394500000E-02  4.5898997852E+00 -3.4793799713E+01 -2.9030119344E+01 -3.3219035117E+01 -3.2045254533E+01
  1.3665100000E-02  4.8579191736E+00 -3.6212763521E+01 -3.0117445175E+01 -3.4552000364E+01 -3.3314601192E+01
  1.3941200000E-02  5.1406523238E+00 -3.7674485987E+01 -3.1228826016E+01 -3.5923776796E+01 -3.4618769148E+01
  1.4222800000E-02  5.4417485467E+00 -3.9178887322E+01 -3.2357290473E+01 -3.7334199546E+01 -3.5954351244E+01
  1.4510100000E-02  5.7562133450E+00 -4.0725598602E+01 -3.3512934752E+01 -3.8782748971E+01 -3.7326298465E+01
  1.4803200000E-02  6.0920976060E+00 -4.2315005875E+01 -3.4680479649E+01 -4.0269696466E+01 -3.8727267846E+01
  1.5102300000E-02  6.4444642271E+00 -4.3947655665E+01 -3.5870926636E+01 -4.1795438683E+01 -4.0163173881E+01
  1.5407400000E-02  6.8180035374E+00 -4.5622286555E+01 -3.7073902497E+01 -4.3358639656E+01 -4.1628259135E+01
  1.5718600000E-02  7.2136458218E+00 -4.7339045768E+01 -3.8288242587E+01 -4.4959339955E+01 -4.3122182596E+01
  1.6036100000E-02  7.6287354813E+00 -4.9096581546E+01 -3.9518326792E+01 -4.6596048600E+01 -4.4646529327E+01
  1.6360100000E-02  8.0732157677E+00 -5.0896292419E+01 -4.0746288319E+01 -4.8270025880E+01 -4.6193237548E+01
  1.6690600000E-02  8.5344124331E+00 -5.2735503608E+01 -4.1995121107E+01 -4.9978539425E+01 -4.7772569357E+01
  1.7027800000E-02  9.0281026745E+00 -5.4614566709E+01 -4.3234104530E+01 -5.1721813736E+01 -4.9369454232E+01
  1.7371800000E-02  9.5456462630E+00 -5.6532110931E+01 -4.4479692149E+01 -5.3498392936E+01 -5.0991620417E+01
  1.7722700000E-02  1.0093184077E+01 -5.8488213285E+01 -4.5719914122E+01 -5.5308279583E+01 -5.2633164497E+01
  1.8080700000E-02  1.0673876510E+01 -6.0479365079E+01 -4.6945649037E+01 -5.7147852065E+01 -5.4288012533E+01
  1.8446000000E-02  1.1281166883E+01 -6.2506127137E+01 -4.8170874287E+01 -5.9017565721E+01 -5.5963479754E+01
  1.8818600000E-02  1.1932917406E+01 -6.4564350029E+01 -4.9356123024E+01 -6.0913260138E+01 -5.7637950538E+01
  1.9198700000E-02  1.2605828551E+01 -6.6652253109E+01 -5.0546617345E+01 -6.2833062083E+01 -5.9333254870E+01
  1.9586600000E-02  1.3329235772E+01 -6.8768761579E+01 -5.1683143627E+01 -6.4775769845E+01 -6.1019387664E+01
  1.9982300000E-02  1.4082849263E+01 -7.0912109593E+01 -5.2804861349E+01 -6.6739632759E+01 -6.2715233778E+01
  2.0385900000E-02  1.4883779555E+01 -7.3076419383E+01 -5.3871686680E+01 -6.8718754097E+01 -6.4397800950E+01
  2.0797800000E-02  1.5728592244E+01 -7.5263421013E+01 -5.4893178297E+01 -7.0714715907E+01 -6.6073065435E+01
  2.1217900000E-02  1.6614350252E+01 -7.7467058922E+01 -5.5868753737E+01 -7.2721554285E+01 -6.7737599352E+01
  2.1646500000E-02  1.7560479888E+01 -7.9686597928E+01 -5.6759629562E+01 -7.4738450043E+01 -6.9371961566E+01
  2.2083800000E-02  1.8538675243E+01 -8.1918445127E+01 -5.7618839767E+01 -7.6761775567E+01 -7.1000845450E+01
  2.2529900000E-02  1.9592997994E+01 -8.4160885344E+01 -5.8356798921E+01 -7.8789852417E+01 -7.2578763988E+01
  2.2985100000E-02  2.0675061870E+01 -8.6411154103E+01 -5.9067929017E+01 -8.0819847988E+01 -7.4151684772E+01
  2.3449400000E-02  2.1836292543E+01 -8.8666218198E+01 -5.9646000198E+01 -8.2848832719E+01 -7.5664907262E+01
  2.3923100000E-02  2.3041846040E+01 -9.0923013986E+01 -6.0158329710E+01 -8.4873697931E+01 -7.7150859695E+01
  2.4406400000E-02  2.4317575175E+01 -9.3179723854E+01 -6.0550919998E+01 -8.6892645343E+01 -7.8581416662E+01
  2.4899400000E-02  2.5658244435E+01 -9.5432297381E+01 -6.0830775373E+01 -8.8901695526E+01 -7.9958417952E+01
  2.5402400000E-02  2.7055613864E+01 -9.7678325013E+01 -6.1011403776E+01 -9.0898419606E+01 -8.1287112232E+01
  2.5915600000E-02  2.8543887431E+01 -9.9915290254E+01 -6.1022553684E+01 -9.2880340194E+01 -8.2531491055E+01
  2.6439100000E-02  3.0069730691E+01 -1.0213866352E+02 -6.0965521710E+01 -9.4843016693E+01 -8.3739605573E+01
  2.6973200000E-02  3.1718045302E+01 -1.0434668393E+02 -6.0669206128E+01 -9.6784691953E+01 -8.4825259455E+01
  2.7518100000E-02  3.3378550301E+01 -1.0653643631E+02 -6.0350949298E+01 -9.8702491008E+01 -8.5895554295E+01
  2.8074000000E-02  3.5171821125E+01 -1.0870593646E+02 -5.9767245416E+01 -1.0059449433E+02 -8.6827624413E+01
  2.8641200000E-02  3.6998672225E+01 -1.1085359635E+02 -5.9115318619E+01 -1.0245910601E+02 -8.7719500503E+01
  2.9219800000E-02  3.8940922973E+01 -1.1297701871E+02 -5.8227874124E+01 -1.0429404349E+02 -8.8485821877E+01
  2.9810000000E-02  4.0943138488E+01 -1.1507528467E+02 -5.7215667404E+01 -1.0609842939E+02 -8.9181950612E+01
  3.0412200000E-02  4.3035596306E+01 -1.1714982325E+02 -5.6018258924E+01 -1.0787364552E+02 -8.9777677499E+01
  3.1026600000E-02  4.5220311086E+01 -1.1920056106E+02 -5.4632636521E+01 -1.0961966021E+02 -9.0272046762E+01
  3.1653400000E-02  4.7461266336E+01 -1.2122765350E+02 -5.3129175894E+01 -1.1133666298E+02 -9.0699451705E+01
  3.2292800000E-02  4.9832830314E+01 -1.2323244983E+02 -5.1361533959E+01 -1.1302604219E+02 -9.0987956634E+01
  3.2945200000E-02  5.2216512772E+01 -1.2521821088E+02 -4.9568642351E+01 -1.1469096935E+02 -9.1257913598E+01
  3.3610700000E-02  5.4776778483E+01 -1.2718557169E+02 -4.7422721469E+01 -1.1633215226E+02 -9.1346080523E+01
  3.4289700000E-02  5.7294223963E+01 -1.2913874748E+02 -4.5366177754E+01 -1.1795369074E+02 -9.1475344972E+01
  3.4982400000E-02  6.0009615244E+01 -1.3108053831E+02 -4.2920051451E+01 -1.1955840024E+02 -9.1407528624E+01
  3.5689100000E-02  6.2679839275E+01 -1.3301559787E+02 -4.0575655265E+01 -1.2115084042E+02 -9.1390737086E+01
  3.6410100000E-02  6.5523252371E+01 -1.3494831509E+02 -3.7899512931E+01 -1.2273533858E+02 -9.1209788791E+01
