  1.3095400000E-01  1.0094870081E+02  8.1212648910E+01 -1.4542970057E+00
  1.3359900000E-01  1.0772042223E+02  9.2371347055E+01  3.1432719546E+00
  1.3629800000E-01  1.1577769528E+02  1.0584922828E+02  8.7823622074E+00
  1.3905200000E-01  1.2592943011E+02  1.2304690188E+02  1.6069232848E+01
  1.4186100000E-01  1.3671380148E+02  1.4143782776E+02  2.3912378331E+01
  1.4472600000E-01  1.4837315256E+02  1.6143860929E+02  3.2490969137E+01
  1.4765000000E-01  1.5947122054E+02  1.8054950552E+02  4.0717757766E+01
  1.5063300000E-01  1.6984143902E+02  1.9847550059E+02  4.8462453626E+01
  1.5367600000E-01  1.7843920044E+02  2.1338223291E+02  5.4920405303E+01
  1.5678000000E-01  1.8492401627E+02  2.2467431686E+02  5.9831613883E+01
  1.5994700000E-01  1.8886301921E+02  2.3156864617E+02  6.2842996033E+01
  1.6317900000E-01  1.9002145492E+02  2.3365886433E+02  6.3778827883E+01
  1.6647500000E-01  1.8882963383E+02  2.3165688631E+02  6.2933183669E+01
  1.6983800000E-01  1.8528307417E+02  2.2556834264E+02  6.0314144519E+01
  1.7326900000E-01  1.8067424807E+02  2.1760482579E+02  5.6867675300E+01
  1.7676900000E-01  1.7520532872E+02  2.0814570959E+02  5.2770298356E+01
  1.8034000000E-01  1.7078876110E+02  2.0048597672E+02  4.9441041479E+01
  1.8398300000E-01  1.6744590889E+02  1.9470675044E+02  4.6933594115E+01
  1.8770000000E-01  1.6715839027E+02  1.9422930620E+02  4.6724442482E+01
  1.9149200000E-01  1.6913762276E+02  1.9773801473E+02  4.8265210545E+01
  1.9536000000E-01  1.7484976578E+02  2.0775935126E+02  5.2644212878E+01
  1.9930700000E-01  1.8222375622E+02  2.2075177734E+02  5.8347504938E+01
  2.0333300000E-01  1.9170832045E+02  2.3747249482E+02  6.5694509115E+01
  2.0744100000E-01  2.0131232481E+02  2.5448723955E+02  7.3204600071E+01
  2.1163100000E-01  2.0999293422E+02  2.6997524452E+02  8.0083465994E+01
  2.1590600000E-01  2.1657402017E+02  2.8188349471E+02  8.5435653573E+01
  2.2026800000E-01  2.1985952387E+02  2.8812685648E+02  8.8352833517E+01
  2.2471800000E-01  2.1988211507E+02  2.8873800326E+02  8.8839134345E+01
  2.2925700000E-01  2.1706791447E+02  2.8443522957E+02  8.7197230611E+01
  2.3388900000E-01  2.1231397411E+02  2.7676048196E+02  8.4089682793E+01
  2.3861400000E-01  2.0681328833E+02  2.6777904919E+02  8.0410152674E+01
  2.4343400000E-01  2.0189783129E+02  2.5980785264E+02  7.7165833898E+01
  2.4835200000E-01  1.9920184165E+02  2.5568388600E+02  7.5587627451E+01
  2.5336800000E-01  1.9952402941E+02  2.5680494109E+02  7.6286763334E+01
  2.5848700000E-01  2.0285685987E+02  2.6317266097E+02  7.9270181668E+01
  2.6370900000E-01  2.0799893669E+02  2.7272589707E+02  8.3653914771E+01
  2.6903600000E-01  2.1391215463E+02  2.8366868879E+02  8.8661383225E+01
  2.7447100000E-01  2.1911364240E+02  2.9342895226E+02  9.3177546043E+01
  2.8001600000E-01  2.2226566462E+02  2.9968049866E+02  9.6191495425E+01
  2.8567200000E-01  2.2256409171E+02  3.0101725649E+02  9.7088959835E+01
  2.9144300000E-01  2.1994320493E+02  2.9731394388E+02  9.5810934534E+01
  2.9733100000E-01  2.1570026634E+02  2.9079879714E+02  9.3314284642E+01
  3.0333700000E-01  2.1128636222E+02  2.8397805164E+02  9.0681077503E+01
  3.0946500000E-01  2.0812234757E+02  2.7931503290E+02  8.8978740999E+01
